16,0,341,200,33.78946,82.413284,1,0.0,0.0,0
16,0,442,172,31.482239,76.78595,1,0.0,0.0,0
16,0,721,290,42.441162,103.51511,1,0.0,0.0,0
17,0,345,200,33.426178,81.52727,1,0.0,0.0,0
17,0,717,285,42.45337,103.54477,1,0.0,0.0,0
17,0,485,237,33.80484,82.450836,1,0.0,0.0,0
17,0,438,171,31.626526,77.13783,1,0.0,0.0,0
18,0,353,198,32.277924,78.72661,1,0.0,0.0,0
18,0,704,280,43.61969,106.38962,1,0.0,0.0,0
18,0,472,235,34.86148,85.02794,1,0.0,0.0,0
18,0,737,282,30.500122,97.151306,1,0.0,0.0,0
18,0,426,170,32.198853,78.53375,1,0.0,0.0,0
19,0,704,279,44.687195,108.993256,1,0.0,0.0,0
19,0,464,233,33.845825,82.5508,1,0.0,0.0,0
19,0,354,197,32.506287,79.28357,1,0.0,0.0,0
19,0,733,279,35.325623,102.543915,1,0.0,0.0,0
20,0,729,279,39.370667,101.135315,1,0.0,0.0,0
20,0,696,279,42.051514,102.564575,1,0.0,0.0,0
20,0,358,195,32.603485,79.520676,1,0.0,0.0,0
20,0,455,231,34.884064,85.0831,1,0.0,0.0,0
20,0,686,289,39.34491,95.963135,1,0.0,0.0,0
21,0,362,194,32.550293,79.39096,1,0.0,0.0,0
21,0,686,275,41.233704,100.57001,1,0.0,0.0,0
21,0,722,274,38.857483,94.774445,1,0.0,0.0,0
21,0,441,234,33.12097,80.78279,1,0.0,0.0,0
22,0,681,271,42.02063,102.48932,1,0.0,0.0,0
22,0,364,191,33.975983,82.868225,1,0.0,0.0,0
22,0,434,232,33.165527,80.89159,1,0.0,0.0,0
22,0,718,270,39.23462,95.69409,1,0.0,0.0,0
22,0,401,179,26.055145,63.549164,1,0.0,0.0,0
23,0,677,270,42.421875,103.46802,1,0.0,0.0,0
23,0,365,189,33.85083,82.56305,1,0.0,0.0,0
23,0,714,271,39.14044,95.46448,1,0.0,0.0,0
23,0,395,173,31.227814,76.165405,1,0.0,0.0,0
23,0,427,230,35.35617,86.234604,1,0.0,0.0,0
24,0,702,265,39.43512,96.1832,1,0.0,0.0,0
24,0,669,266,40.149475,97.92554,1,0.0,0.0,0
24,0,390,176,31.316772,76.38237,1,0.0,0.0,0
24,0,369,188,33.621216,82.00296,1,0.0,0.0,0
24,0,400,169,59.405,144.8902,1,0.0,0.0,0
25,0,664,263,41.525085,101.28064,1,0.0,0.0,0
25,0,695,262,39.24536,95.72034,1,0.0,0.0,0
25,0,387,176,31.374725,76.52368,1,0.0,0.0,0
25,0,369,187,34.558075,84.288025,1,0.0,0.0,0
25,0,395,166,62.389893,152.1705,1,0.0,0.0,0
26,0,660,263,41.105896,100.25824,1,0.0,0.0,0
26,0,690,262,38.703186,94.39795,1,0.0,0.0,0
26,0,380,178,35.369293,86.266556,1,0.0,0.0,0
26,0,370,187,34.64923,84.510345,1,0.0,0.0,0
26,0,397,170,58.63394,143.00961,1,0.0,0.0,0
27,0,656,258,42.914124,104.66867,1,0.0,0.0,0
27,0,686,262,38.684326,94.35202,1,0.0,0.0,0
27,0,376,177,36.792877,89.73871,1,0.0,0.0,0
28,0,649,257,43.670166,106.51251,1,0.0,0.0,0
28,0,681,259,41.23413,100.57117,1,0.0,0.0,0
28,0,376,178,35.7836,87.2771,1,0.0,0.0,0
28,0,395,175,54.48239,132.88393,1,0.0,0.0,0
29,0,640,255,41.848022,102.068375,1,0.0,0.0,0
29,0,673,253,39.77997,97.02435,1,0.0,0.0,0
29,0,377,180,34.50891,84.168015,1,0.0,0.0,0
30,0,632,253,42.41632,103.45444,1,0.0,0.0,0
30,0,667,250,39.55078,96.465256,1,0.0,0.0,0
30,0,377,180,33.835663,82.52605,1,0.0,0.0,0
31,0,629,253,40.575256,98.96411,1,0.0,0.0,0
31,0,663,250,39.03607,95.2099,1,0.0,0.0,0
31,0,377,180,33.555847,81.8436,1,0.0,0.0,0
31,0,395,186,44.981934,109.712036,1,0.0,0.0,0
32,0,621,251,41.05249,100.1279,1,0.0,0.0,0
32,0,650,244,41.32831,100.80081,1,0.0,0.0,0
32,0,377,181,33.30832,81.23979,1,0.0,0.0,0
33,0,617,248,41.48181,101.17517,1,0.0,0.0,0
33,0,646,245,40.82306,99.56851,1,0.0,0.0,0
33,0,377,179,34.330048,83.73186,1,0.0,0.0,0
33,0,395,187,44.55136,108.661865,1,0.0,0.0,0
34,0,641,244,40.976868,99.94348,1,0.0,0.0,0
34,0,614,248,39.695312,96.81787,1,0.0,0.0,0
34,0,377,177,34.145966,83.28291,1,0.0,0.0,0
35,0,609,244,40.915833,99.79471,1,0.0,0.0,0
35,0,631,241,43.766846,106.74835,1,0.0,0.0,0
35,0,390,187,31.609009,77.09514,1,0.0,0.0,0
35,0,373,176,34.755676,84.76994,1,0.0,0.0,0
35,0,402,193,39.871887,97.248474,1,0.0,0.0,0
36,0,605,242,40.050842,97.68492,1,0.0,0.0,0
36,0,628,239,44.71765,109.06743,1,0.0,0.0,0
36,0,389,182,32.803314,80.00804,1,0.0,0.0,0
36,0,371,180,31.171997,76.02927,1,0.0,0.0,0
36,0,403,195,38.669434,94.31566,1,0.0,0.0,0
37,0,621,239,41.720947,101.75844,1,0.0,0.0,0
37,0,389,181,33.187927,80.94618,1,0.0,0.0,0
37,0,595,242,38.75177,94.51659,1,0.0,0.0,0
37,0,370,179,31.633453,77.154785,1,0.0,0.0,0
37,0,421,199,34.335297,83.74466,1,0.0,0.0,0
38,0,617,237,39.841553,97.17459,1,0.0,0.0,0
38,0,589,241,39.142273,95.46901,1,0.0,0.0,0
38,0,389,181,32.859344,80.14476,1,0.0,0.0,0
38,0,370,180,31.371948,76.51692,1,0.0,0.0,0
38,0,422,198,32.37097,78.95361,1,0.0,0.0,0
39,0,390,182,32.66748,79.67679,1,0.0,0.0,0
39,0,612,237,36.683594,89.47217,1,0.0,0.0,0
39,0,583,237,39.391968,96.07791,1,0.0,0.0,0
39,0,370,179,32.178986,78.48537,1,0.0,0.0,0
39,0,425,195,31.633667,77.15526,1,0.0,0.0,0
40,0,575,236,37.891174,92.41754,1,0.0,0.0,0
40,0,604,234,36.76593,89.67302,1,0.0,0.0,0
40,0,394,183,31.70639,77.33264,1,0.0,0.0,0
40,0,430,192,31.111847,75.88258,1,0.0,0.0,0
40,0,370,178,32.010437,78.074265,1,0.0,0.0,0
40,0,382,182,32.673767,79.69209,1,0.0,0.0,0
41,0,569,233,39.919067,97.36365,1,0.0,0.0,0
41,0,598,232,38.396973,93.651184,1,0.0,0.0,0
41,0,372,177,33.568756,81.875015,1,0.0,0.0,0
41,0,432,188,33.40979,81.48729,1,0.0,0.0,0
41,0,395,184,31.113861,75.88747,1,0.0,0.0,0
41,0,730,281,37.670166,112.69461,1,0.0,0.0,0
42,0,595,232,37.151794,90.614105,1,0.0,0.0,0
42,0,373,176,33.6391,82.0466,1,0.0,0.0,0
42,0,564,235,37.85498,92.32919,1,0.0,0.0,0
42,0,434,188,31.104004,75.8634,1,0.0,0.0,0
42,0,395,185,30.376404,74.08882,1,0.0,0.0,0
42,0,731,283,36.868835,106.78943,1,0.0,0.0,0
43,0,592,231,34.806763,84.8945,1,0.0,0.0,0
43,0,562,230,38.574158,94.08331,1,0.0,0.0,0
43,0,374,177,32.804474,80.010956,1,0.0,0.0,0
43,0,727,281,40.50763,108.03552,1,0.0,0.0,0
43,0,437,184,33.57907,81.90015,1,0.0,0.0,0
43,0,398,184,30.801636,75.12601,1,0.0,0.0,0
44,0,719,273,46.275024,112.865906,1,0.0,0.0,0
44,0,551,227,37.625122,91.76854,1,0.0,0.0,0
44,0,584,228,35.24359,85.959885,1,0.0,0.0,0
44,0,374,177,32.590515,79.489105,1,0.0,0.0,0
44,0,439,187,31.20285,76.10449,1,0.0,0.0,0
44,0,399,184,30.56543,74.54985,1,0.0,0.0,0
45,0,711,273,46.251648,112.80881,1,0.0,0.0,0
45,0,374,177,33.343933,81.32674,1,0.0,0.0,0
45,0,442,186,30.17871,73.60664,1,0.0,0.0,0
45,0,580,227,36.174377,88.230225,1,0.0,0.0,0
45,0,542,225,38.802734,94.64081,1,0.0,0.0,0
45,0,402,183,31.7966,77.55272,1,0.0,0.0,0
46,0,707,271,44.35028,108.17148,1,0.0,0.0,0
46,0,374,178,32.65155,79.637955,1,0.0,0.0,0
46,0,443,185,28.272186,68.95654,1,0.0,0.0,0
46,0,543,228,36.375366,88.72037,1,0.0,0.0,0
46,0,579,225,36.345215,88.64696,1,0.0,0.0,0
46,0,401,181,33.303345,81.227615,1,0.0,0.0,0
47,0,373,177,33.165802,80.892136,1,0.0,0.0,0
47,0,575,223,35.142273,85.71295,1,0.0,0.0,0
47,0,699,269,45.500305,110.97635,1,0.0,0.0,0
47,0,443,182,29.325348,71.52522,1,0.0,0.0,0
47,0,535,226,36.125854,88.11192,1,0.0,0.0,0
47,0,401,180,34.256958,83.55359,1,0.0,0.0,0
48,0,691,263,45.879456,111.90115,1,0.0,0.0,0
48,0,370,177,33.121613,80.78439,1,0.0,0.0,0
48,0,524,221,37.419617,91.267395,1,0.0,0.0,0
48,0,568,219,35.603027,86.83661,1,0.0,0.0,0
48,0,443,183,28.544312,69.620285,1,0.0,0.0,0
48,0,401,179,34.55423,84.27861,1,0.0,0.0,0
49,0,519,219,38.018494,92.728,1,0.0,0.0,0
49,0,370,177,33.305786,81.23363,1,0.0,0.0,0
49,0,686,261,46.487427,113.38394,1,0.0,0.0,0
49,0,564,219,35.59784,86.824066,1,0.0,0.0,0
49,0,404,180,34.456238,84.039566,1,0.0,0.0,0
49,0,439,178,29.79358,72.66724,1,0.0,0.0,0
50,0,515,220,37.72937,92.02298,1,0.0,0.0,0
50,0,679,259,45.525696,111.03818,1,0.0,0.0,0
50,0,370,178,32.741486,79.85727,1,0.0,0.0,0
50,0,560,219,35.393066,86.324524,1,0.0,0.0,0
50,0,404,180,34.10611,83.18559,1,0.0,0.0,0
50,0,440,180,27.665924,67.47781,1,0.0,0.0,0
51,0,369,178,32.688812,79.728836,1,0.0,0.0,0
51,0,508,217,36.38443,88.74255,1,0.0,0.0,0
51,0,668,259,44.604248,108.79089,1,0.0,0.0,0
51,0,552,217,34.21234,83.444824,1,0.0,0.0,0
51,0,401,179,34.787292,84.84709,1,0.0,0.0,0
51,0,432,179,28.275146,68.963715,1,0.0,0.0,0
52,0,664,254,45.263306,110.39838,1,0.0,0.0,0
52,0,504,214,36.37732,88.72513,1,0.0,0.0,0
52,0,370,178,32.62625,79.57622,1,0.0,0.0,0
52,0,548,216,33.72754,82.26225,1,0.0,0.0,0
52,0,400,177,36.161743,88.19937,1,0.0,0.0,0
52,0,428,177,27.017212,65.89566,1,0.0,0.0,0
53,0,659,250,45.73871,111.55786,1,0.0,0.0,0
53,0,500,213,36.26352,88.447586,1,0.0,0.0,0
53,0,370,178,32.23047,78.6109,1,0.0,0.0,0
53,0,541,215,34.319275,83.70557,1,0.0,0.0,0
53,0,401,180,34.255646,83.5504,1,0.0,0.0,0
53,0,421,177,26.662994,65.03171,1,0.0,0.0,0
54,0,370,178,32.760468,79.90358,1,0.0,0.0,0
54,0,654,250,45.064026,109.9122,1,0.0,0.0,0
54,0,496,214,35.43158,86.41852,1,0.0,0.0,0
54,0,538,213,34.212097,83.44411,1,0.0,0.0,0
54,0,400,174,35.64615,86.9418,1,0.0,0.0,0
55,0,532,212,34.37799,83.84863,1,0.0,0.0,0
55,0,642,247,47.297424,115.35945,1,0.0,0.0,0
55,0,370,178,32.81552,80.037796,1,0.0,0.0,0
55,0,400,173,36.512573,89.055084,1,0.0,0.0,0
55,0,488,214,35.44336,86.447174,1,0.0,0.0,0
56,0,529,210,33.417297,81.505585,1,0.0,0.0,0
56,0,638,246,45.77643,111.649826,1,0.0,0.0,0
56,0,484,210,35.90674,87.577484,1,0.0,0.0,0
56,0,373,177,33.438904,81.55832,1,0.0,0.0,0
56,0,399,174,35.591644,86.808914,1,0.0,0.0,0
57,0,524,208,33.936462,82.77194,1,0.0,0.0,0
57,0,633,245,43.869995,107.00009,1,0.0,0.0,0
57,0,481,211,34.51764,84.18935,1,0.0,0.0,0
57,0,373,178,32.864624,80.15764,1,0.0,0.0,0
57,0,393,173,34.18271,83.37247,1,0.0,0.0,0
57,0,402,190,32.377594,78.96977,1,0.0,0.0,0
58,0,475,208,37.05423,90.376205,1,0.0,0.0,0
58,0,516,206,35.85254,87.44519,1,0.0,0.0,0
58,0,628,239,42.288696,103.14313,1,0.0,0.0,0
58,0,371,168,37.404083,91.22945,1,0.0,0.0,0
59,0,621,240,40.664185,99.181015,1,0.0,0.0,0
59,0,474,206,36.619415,89.31564,1,0.0,0.0,0
59,0,513,205,34.471375,84.076584,1,0.0,0.0,0
59,0,373,169,34.825836,84.94107,1,0.0,0.0,0
59,0,398,183,31.535522,76.91591,1,0.0,0.0,0
60,0,471,205,37.061493,90.39389,1,0.0,0.0,0
60,0,620,240,40.4292,98.60771,1,0.0,0.0,0
60,0,509,205,33.66577,82.11162,1,0.0,0.0,0
60,0,371,168,37.693787,91.936066,1,0.0,0.0,0
60,0,398,183,31.68631,77.283646,1,0.0,0.0,0
61,0,612,232,43.96405,107.22934,1,0.0,0.0,0
61,0,469,205,34.634735,84.475006,1,0.0,0.0,0
61,0,501,202,33.611206,81.978546,1,0.0,0.0,0
61,0,360,167,29.01001,70.75615,1,0.0,0.0,0
61,0,378,179,32.433197,79.10536,1,0.0,0.0,0
61,0,398,186,32.1568,78.43126,1,0.0,0.0,0
62,0,467,202,35.766968,87.23651,1,0.0,0.0,0
62,0,609,229,43.506714,106.11394,1,0.0,0.0,0
62,0,498,203,34.15271,83.29927,1,0.0,0.0,0
62,0,355,167,28.210205,68.80542,1,0.0,0.0,0
62,0,377,178,33.06305,80.6416,1,0.0,0.0,0
62,0,398,186,31.764648,77.47482,1,0.0,0.0,0
63,0,607,228,43.504333,106.10808,1,0.0,0.0,0
63,0,465,200,35.507355,86.60329,1,0.0,0.0,0
63,0,497,203,32.625305,79.57385,1,0.0,0.0,0
63,0,349,171,25.943298,63.27629,1,0.0,0.0,0
63,0,374,182,32.21747,78.57921,1,0.0,0.0,0
63,0,397,185,32.48462,79.230835,1,0.0,0.0,0
64,0,605,229,42.728333,104.215454,1,0.0,0.0,0
64,0,464,201,33.20346,80.98407,1,0.0,0.0,0
64,0,494,202,33.11972,80.779785,1,0.0,0.0,0
64,0,373,178,32.83496,80.0853,1,0.0,0.0,0
64,0,343,172,27.524475,67.13283,1,0.0,0.0,0
64,0,397,182,33.359314,81.36424,1,0.0,0.0,0
65,0,600,224,43.279053,105.558655,1,0.0,0.0,0
65,0,457,199,33.99591,82.916855,1,0.0,0.0,0
65,0,490,197,33.23996,81.073074,1,0.0,0.0,0
65,0,332,168,27.919373,68.096054,1,0.0,0.0,0
65,0,374,179,32.30078,78.782364,1,0.0,0.0,0
65,0,398,181,33.532257,81.78598,1,0.0,0.0,0
66,0,597,221,42.35486,103.30458,1,0.0,0.0,0
66,0,489,197,33.306885,81.23622,1,0.0,0.0,0
66,0,454,197,33.921875,82.73628,1,0.0,0.0,0
66,0,325,168,27.548645,67.19177,1,0.0,0.0,0
66,0,374,180,31.615906,77.11194,1,0.0,0.0,0
66,0,398,181,33.44388,81.57039,1,0.0,0.0,0
67,0,452,195,35.10373,85.618835,1,0.0,0.0,0
67,0,486,197,32.957153,80.383255,1,0.0,0.0,0
67,0,597,219,41.177856,100.43375,1,0.0,0.0,0
67,0,321,171,25.667725,62.60417,1,0.0,0.0,0
67,0,373,179,32.477814,79.21416,1,0.0,0.0,0
67,0,401,180,34.80835,84.89842,1,0.0,0.0,0
68,0,449,196,33.874084,82.61969,1,0.0,0.0,0
68,0,593,217,41.17572,100.428604,1,0.0,0.0,0
68,0,485,196,33.467712,81.62851,1,0.0,0.0,0
68,0,373,179,32.627167,79.578415,1,0.0,0.0,0
68,0,401,179,34.877777,85.06775,1,0.0,0.0,0
68,0,316,171,25.676514,62.62558,1,0.0,0.0,0
69,0,589,214,40.387817,98.506805,1,0.0,0.0,0
69,0,446,194,34.883026,85.08049,1,0.0,0.0,0
69,0,481,193,32.965942,80.40468,1,0.0,0.0,0
69,0,373,179,32.647614,79.62836,1,0.0,0.0,0
69,0,304,169,26.901428,65.613235,1,0.0,0.0,0
69,0,404,181,33.474487,81.645096,1,0.0,0.0,0
70,0,477,189,34.150696,83.29437,1,0.0,0.0,0
70,0,445,190,35.794006,87.302475,1,0.0,0.0,0
70,0,589,212,40.48822,98.75174,1,0.0,0.0,0
70,0,373,178,32.912018,80.27319,1,0.0,0.0,0
70,0,405,182,33.533142,81.78812,1,0.0,0.0,0
70,0,297,170,26.074799,63.59709,1,0.0,0.0,0
71,0,586,209,39.913208,97.34927,1,0.0,0.0,0
71,0,476,188,34.209595,83.43805,1,0.0,0.0,0
71,0,444,191,34.97583,85.306885,1,0.0,0.0,0
71,0,373,178,32.984314,80.449524,1,0.0,0.0,0
71,0,293,170,26.410828,64.416595,1,0.0,0.0,0
71,0,405,182,33.01544,80.52548,1,0.0,0.0,0
72,0,443,188,34.73239,84.71315,1,0.0,0.0,0
72,0,583,208,39.860596,97.22107,1,0.0,0.0,0
72,0,476,189,33.400635,81.46498,1,0.0,0.0,0
72,0,373,178,32.744873,79.86557,1,0.0,0.0,0
72,0,289,170,26.399902,64.39003,1,0.0,0.0,0
72,0,405,182,33.40323,81.47133,1,0.0,0.0,0
73,0,441,185,33.840424,82.53764,1,0.0,0.0,0
73,0,578,207,39.532837,96.4216,1,0.0,0.0,0
73,0,475,187,32.381226,78.97859,1,0.0,0.0,0
73,0,373,178,33.116882,80.77292,1,0.0,0.0,0
73,0,405,182,32.948883,80.3631,1,0.0,0.0,0
73,0,277,169,27.241425,66.44249,1,0.0,0.0,0
74,0,577,204,40.27704,98.23668,1,0.0,0.0,0
74,0,440,185,33.706146,82.2101,1,0.0,0.0,0
74,0,474,185,33.131348,80.80818,1,0.0,0.0,0
74,0,373,179,32.205658,78.55034,1,0.0,0.0,0
74,0,273,171,26.07306,63.592773,1,0.0,0.0,0
74,0,405,183,32.61554,79.550125,1,0.0,0.0,0
75,0,575,202,39.301025,95.85611,1,0.0,0.0,0
75,0,437,184,34.027466,82.993774,1,0.0,0.0,0
75,0,475,182,32.821136,80.051544,1,0.0,0.0,0
75,0,373,179,32.08734,78.26178,1,0.0,0.0,0
75,0,269,170,26.824432,65.425415,1,0.0,0.0,0
75,0,405,182,33.06729,80.651886,1,0.0,0.0,0
76,0,436,181,33.81366,82.472305,1,0.0,0.0,0
76,0,575,201,36.45807,88.92207,1,0.0,0.0,0
76,0,477,183,31.081818,75.809296,1,0.0,0.0,0
76,0,373,179,32.362732,78.93349,1,0.0,0.0,0
76,0,264,172,27.405457,66.842545,1,0.0,0.0,0
76,0,405,181,33.553314,81.837326,1,0.0,0.0,0
77,0,437,181,33.757812,82.33612,1,0.0,0.0,0
77,0,571,199,38.141724,93.02858,1,0.0,0.0,0
77,0,260,172,27.498322,67.06911,1,0.0,0.0,0
77,0,477,183,31.42984,76.65819,1,0.0,0.0,0
77,0,373,179,32.71115,79.78331,1,0.0,0.0,0
77,0,405,182,33.01602,80.52687,1,0.0,0.0,0
78,0,570,196,37.865906,92.355804,1,0.0,0.0,0
78,0,438,181,33.208557,80.996475,1,0.0,0.0,0
78,0,259,175,27.258972,66.48532,1,0.0,0.0,0
78,0,373,179,32.8573,80.139694,1,0.0,0.0,0
78,0,475,181,31.174347,76.035034,1,0.0,0.0,0
78,0,405,182,32.981018,80.4415,1,0.0,0.0,0
79,0,441,178,32.61151,79.54022,1,0.0,0.0,0
79,0,258,173,29.342804,71.56781,1,0.0,0.0,0
79,0,570,194,36.16992,88.21933,1,0.0,0.0,0
79,0,473,176,31.697174,77.31023,1,0.0,0.0,0
79,0,373,179,32.586426,79.479126,1,0.0,0.0,0
79,0,405,180,33.91156,82.711136,1,0.0,0.0,0
80,0,567,189,38.006348,92.69841,1,0.0,0.0,0
80,0,442,175,32.368774,78.94818,1,0.0,0.0,0
80,0,258,173,29.350891,71.587555,1,0.0,0.0,0
80,0,473,174,31.93863,77.89911,1,0.0,0.0,0
80,0,373,179,32.011444,78.076675,1,0.0,0.0,0
80,0,405,181,33.696533,82.186646,1,0.0,0.0,0
81,0,565,187,39.416016,96.1366,1,0.0,0.0,0
81,0,258,173,29.118835,71.02153,1,0.0,0.0,0
81,0,442,173,33.618652,81.996704,1,0.0,0.0,0
81,0,473,174,31.589691,77.048035,1,0.0,0.0,0
81,0,373,178,32.91208,80.273346,1,0.0,0.0,0
81,0,405,181,33.624084,82.01004,1,0.0,0.0,0
82,0,444,171,35.04425,85.4738,1,0.0,0.0,0
82,0,258,175,28.984314,70.69347,1,0.0,0.0,0
82,0,563,187,39.07721,95.31023,1,0.0,0.0,0
82,0,373,178,32.84543,80.110794,1,0.0,0.0,0
82,0,473,173,32.783875,79.96074,1,0.0,0.0,0
82,0,404,180,34.16516,83.3297,1,0.0,0.0,0
83,0,562,183,38.960632,95.02586,1,0.0,0.0,0
83,0,445,170,34.911438,85.149826,1,0.0,0.0,0
83,0,262,178,29.302795,71.47023,1,0.0,0.0,0
83,0,475,172,31.152252,75.98117,1,0.0,0.0,0
83,0,372,177,34.042053,83.02942,1,0.0,0.0,0
83,0,404,180,34.40161,83.90637,1,0.0,0.0,0
84,0,446,170,32.568817,79.43616,1,0.0,0.0,0
84,0,478,171,31.082886,75.81192,1,0.0,0.0,0
84,0,562,182,36.49066,89.00169,1,0.0,0.0,0
84,0,372,176,34.385895,83.86804,1,0.0,0.0,0
84,0,264,178,29.36139,71.613174,1,0.0,0.0,0
84,0,401,180,34.199524,83.41347,1,0.0,0.0,0
85,0,449,169,32.1286,78.36243,1,0.0,0.0,0
85,0,267,180,28.014008,68.32684,1,0.0,0.0,0
85,0,370,177,33.421326,81.51547,1,0.0,0.0,0
85,0,479,169,30.288513,73.87445,1,0.0,0.0,0
85,0,560,181,36.16742,88.213165,1,0.0,0.0,0
85,0,402,181,33.660187,82.09802,1,0.0,0.0,0
86,0,451,165,31.057312,75.74953,1,0.0,0.0,0
86,0,372,175,34.419434,83.94986,1,0.0,0.0,0
86,0,482,170,29.38913,71.680756,1,0.0,0.0,0
86,0,272,183,28.005768,68.30672,1,0.0,0.0,0
86,0,562,179,37.440613,91.3186,1,0.0,0.0,0
86,0,402,181,33.211517,81.00369,1,0.0,0.0,0
87,0,482,169,30.301697,73.906555,1,0.0,0.0,0
87,0,275,182,28.798096,70.23929,1,0.0,0.0,0
87,0,454,166,30.00824,73.19081,1,0.0,0.0,0
87,0,562,177,37.10437,90.49846,1,0.0,0.0,0
87,0,372,176,33.72522,82.25662,1,0.0,0.0,0
87,0,403,183,31.855011,77.695114,1,0.0,0.0,0
88,0,455,166,30.1698,73.584885,1,0.0,0.0,0
88,0,482,168,30.736786,74.96773,1,0.0,0.0,0
88,0,372,176,33.948914,82.80226,1,0.0,0.0,0
88,0,279,183,28.35852,69.167175,1,0.0,0.0,0
88,0,562,175,37.753845,92.082596,1,0.0,0.0,0
88,0,403,183,31.515564,76.86723,1,0.0,0.0,0
89,0,373,178,32.894043,80.22943,1,0.0,0.0,0
89,0,565,175,34.448303,84.02023,1,0.0,0.0,0
89,0,458,162,29.732422,72.51813,1,0.0,0.0,0
89,0,484,163,29.532135,72.029526,1,0.0,0.0,0
89,0,284,184,29.042389,70.83511,1,0.0,0.0,0
89,0,402,182,32.506653,79.284515,1,0.0,0.0,0
90,0,458,159,31.560394,76.97658,1,0.0,0.0,0
90,0,374,178,32.444275,79.13237,1,0.0,0.0,0
90,0,487,163,28.749725,70.121216,1,0.0,0.0,0
90,0,288,187,28.366852,69.18744,1,0.0,0.0,0
90,0,569,175,32.255066,78.67091,1,0.0,0.0,0
90,0,406,184,31.044922,75.719345,1,0.0,0.0,0
91,0,568,173,34.24524,83.525085,1,0.0,0.0,0
91,0,461,158,32.195312,78.52515,1,0.0,0.0,0
91,0,376,178,32.76175,79.90669,1,0.0,0.0,0
91,0,290,188,29.51593,71.9901,1,0.0,0.0,0
91,0,488,162,29.75418,72.5712,1,0.0,0.0,0
91,0,406,183,32.191864,78.51674,1,0.0,0.0,0
92,0,569,169,34.26184,83.56549,1,0.0,0.0,0
92,0,462,158,32.1062,78.3078,1,0.0,0.0,0
92,0,377,177,32.841095,80.100204,1,0.0,0.0,0
92,0,294,187,31.808228,77.58098,1,0.0,0.0,0
92,0,491,163,29.329163,71.5345,1,0.0,0.0,0
92,0,407,185,30.084808,73.37761,1,0.0,0.0,0
93,0,467,155,31.023987,75.66821,1,0.0,0.0,0
93,0,572,165,34.38672,83.87001,1,0.0,0.0,0
93,0,302,189,30.365082,74.06116,1,0.0,0.0,0
